chain	chainscore	refname	refsize	strand	refstart	refend	refshift	refnameshift	queryname	querysize	qstrand	querystart	queryend	queryshift	chainID	ungapsize
chain	1000	scf_8254516	75569	+	58442	59697	59692	scf_8254516	chr4	31722566	-	13831108	13832363	13841492	9331	1255
chain	1000	scf_8254516	75569	+	59692	62777	62799	scf_8254516	chr4	31722566	-	13841492	13844577	13846745	9330	3085
chain	1000	scf_8254516	75569	+	62799	64926	64926	scf_8254516	chr4	31722566	-	13846745	13848872	13852395	9329	2127
chain	1000	scf_8254516	75569	+	64926	67223	67222	scf_8254516	chr4	31722566	-	13852395	13854692	13859724	9328	2297
chain	1000	scf_8254516	75569	+	67222	69405	69398	scf_8254516	chr4	31722566	-	13859724	13861907	13870658	9327	2183
chain	1000	scf_8254516	75569	+	69398	72008	72006	scf_8254516	chr4	31722566	-	13870658	13873268	13879041	9326	2610
chain	1000	scf_8254516	75569	+	72006	74224	3354	scf_8254810	chr4	31722566	-	13879041	13881259	14402947	9325	2218
chain	1000	scf_8254810	55393	+	3354	6212	7097	scf_8254810	chr4	31722566	-	14402947	14405805	14431369	9281	2858
chain	1000	scf_8254810	55393	+	7097	9318	9317	scf_8254810	chr4	31722566	-	14431369	14433590	14436361	9278	2221
chain	1000	scf_8254810	55393	+	9317	11157	11156	scf_8254810	chr4	31722566	-	14436361	14438201	14442160	9277	1840
chain	1000	scf_8254810	55393	+	11156	13709	13707	scf_8254810	chr4	31722566	-	14442160	14444713	14446632	9276	2553
chain	1000	scf_8254810	55393	+	13707	16119	16116	scf_8254810	chr4	31722566	-	14446632	14449044	14459049	9275	2412
chain	1000	scf_8254810	55393	+	16116	18374	18372	scf_8254810	chr4	31722566	-	14459049	14461307	14462926	9274	2258
chain	1000	scf_8254810	55393	+	18372	20998	0	scf_8255747	chr4	31722566	-	14462926	14465552	14465627	9273	2626
chain	1000	scf_8255747	1216	+	0	1216	20995	scf_8254810	chr4	31722566	-	14465627	14466843	14466433	9272	1216
chain	1000	scf_8254810	55393	+	20995	24144	24136	scf_8254810	chr4	31722566	-	14466433	14469582	14479235	9271	3149
chain	1000	scf_8254810	55393	+	24136	30808	30806	scf_8254810	chr4	31722566	-	14479235	14485907	14487020	9270	6672
chain	1000	scf_8254810	55393	+	30806	42610	42606	scf_8254810	chr4	31722566	-	14487020	14498824	14502693	9269	11804
chain	1000	scf_8254810	55393	+	42606	45121	45118	scf_8254810	chr4	31722566	-	14502693	14505208	14506257	9268	2515
chain	1000	scf_8254810	55393	+	45118	46169	46151	scf_8254810	chr4	31722566	-	14506257	14507308	14507527	9267	1051
chain	1000	scf_8254810	55393	+	46151	47527	48316	scf_8254810	chr4	31722566	-	14507527	14508903	14510920	9266	1376
chain	1000	scf_8254810	55393	+	48316	49678	50618	scf_8254810	chr4	31722566	-	14510920	14512282	14514069	9265	1362
chain	1000	scf_8254810	55393	+	50618	51907	2117	scf_8254466	chr4	31722566	-	14514069	14515358	14553618	9264	1289
chain	1000	scf_8254466	164347	+	2117	6868	7120	scf_8254466	chr4	31722566	-	14553618	14558369	14559761	9263	4751
chain	1000	scf_8254466	164347	+	7120	9692	9690	scf_8254466	chr4	31722566	-	14559761	14562333	14566264	9262	2572
chain	1000	scf_8254466	164347	+	9690	12629	13090	scf_8254466	chr4	31722566	-	14566264	14569203	14571692	9261	2939
chain	1000	scf_8254466	164347	+	13090	15524	15624	scf_8254466	chr4	31722566	-	14571692	14574126	14574706	9260	2434
chain	1000	scf_8254466	164347	+	15624	17471	17468	scf_8254466	chr4	31722566	-	14574706	14576553	14581376	9259	1847
chain	1000	scf_8254466	164347	+	17468	18694	18916	scf_8254466	chr4	31722566	-	14581376	14582602	14588132	9258	1226
chain	1000	scf_8254466	164347	+	18916	20636	22119	scf_8254466	chr4	31722566	-	14588132	14589852	14606631	9257	1720
chain	1000	scf_8254466	164347	+	22119	25978	25977	scf_8254466	chr4	31722566	-	14606631	14610490	14613083	9256	3859
chain	1000	scf_8254466	164347	+	25977	27218	27215	scf_8254466	chr4	31722566	-	14613083	14614324	14616448	9255	1241
chain	1000	scf_8254466	164347	+	27215	29808	30692	scf_8254466	chr4	31722566	-	14616448	14619041	14626741	9254	2593
chain	1000	scf_8254466	164347	+	30692	32262	32261	scf_8254466	chr4	31722566	-	14626741	14628311	14630776	9253	1570
chain	1000	scf_8254466	164347	+	32261	33910	33908	scf_8254466	chr4	31722566	-	14630776	14632425	14635582	9252	1649
chain	1000	scf_8254466	164347	+	33908	39658	40514	scf_8254466	chr4	31722566	-	14635582	14641332	14646731	9251	5750
chain	1000	scf_8254466	164347	+	40514	44586	44586	scf_8254466	chr4	31722566	-	14646731	14650803	14653075	9250	4072
chain	1000	scf_8254466	164347	+	44586	46935	46933	scf_8254466	chr4	31722566	-	14653075	14655424	14660605	9249	2349
chain	1000	scf_8254466	164347	+	46933	51280	51280	scf_8254466	chr4	31722566	-	14660605	14664952	14666277	9248	4347
chain	1000	scf_8254466	164347	+	51280	55063	55062	scf_8254466	chr4	31722566	-	14666277	14670060	14673194	9247	3783
chain	1000	scf_8254466	164347	+	55062	59419	59417	scf_8254466	chr4	31722566	-	14673194	14677551	14690301	9246	4357
chain	1000	scf_8254466	164347	+	59417	61639	61637	scf_8254466	chr4	31722566	-	14690301	14692523	14698226	9245	2222
chain	1000	scf_8254466	164347	+	61637	64134	64134	scf_8254466	chr4	31722566	-	14698226	14700723	14703552	9244	2497
chain	1000	scf_8254466	164347	+	64134	66338	66338	scf_8254466	chr4	31722566	-	14703552	14705756	14707341	9243	2204
chain	1000	scf_8254466	164347	+	66338	73674	73670	scf_8254466	chr4	31722566	-	14707341	14714677	14719232	9242	7336
chain	1000	scf_8254466	164347	+	73670	74822	74822	scf_8254466	chr4	31722566	-	14719232	14720384	14721723	9241	1152
chain	1000	scf_8254466	164347	+	74822	78298	78364	scf_8254466	chr4	31722566	-	14721723	14725199	14728532	9240	3476
chain	1000	scf_8254466	164347	+	78364	81228	81220	scf_8254466	chr4	31722566	-	14728532	14731396	14733988	9239	2864
chain	1000	scf_8254466	164347	+	81220	84101	84099	scf_8254466	chr4	31722566	-	14733988	14736869	14739780	9238	2881
chain	1000	scf_8254466	164347	+	84099	86910	86906	scf_8254466	chr4	31722566	-	14739780	14742591	14743639	9237	2811
chain	1000	scf_8254466	164347	+	86906	88233	88230	scf_8254466	chr4	31722566	-	14743639	14744966	14745187	9236	1327
chain	1000	scf_8254466	164347	+	88230	90582	90581	scf_8254466	chr4	31722566	-	14745187	14747539	14750900	9235	2352
chain	1000	scf_8254466	164347	+	90581	93517	93517	scf_8254466	chr4	31722566	-	14750900	14753836	14756399	9234	2936
chain	1000	scf_8254466	164347	+	93517	97117	97902	scf_8254466	chr4	31722566	-	14756399	14759999	14764355	9233	3600
chain	1000	scf_8254466	164347	+	97902	100054	100054	scf_8254466	chr4	31722566	-	14764355	14766507	14768231	9232	2152
chain	1000	scf_8254466	164347	+	100054	109018	109014	scf_8254466	chr4	31722566	-	14768231	14777195	14777966	9231	8964
chain	1000	scf_8254466	164347	+	109014	113262	113169	scf_8254466	chr4	31722566	-	14777966	14782214	14782314	9230	4248
chain	1000	scf_8254466	164347	+	113169	119694	119687	scf_8254466	chr4	31722566	-	14782314	14788839	14792447	9229	6525
chain	1000	scf_8254466	164347	+	119687	122043	122040	scf_8254466	chr4	31722566	-	14792447	14794803	14796251	9228	2356
chain	1000	scf_8254466	164347	+	122040	128624	130164	scf_8254466	chr4	31722566	-	14796251	14802835	14809674	9227	6584
chain	1000	scf_8254466	164347	+	130164	131292	133127	scf_8254466	chr4	31722566	-	14809674	14810802	14815743	9226	1128
chain	1000	scf_8254466	164347	+	133127	136426	137906	scf_8254466	chr4	31722566	-	14815743	14819042	14820584	9225	3299
chain	1000	scf_8254466	164347	+	137906	152108	152104	scf_8254466	chr4	31722566	-	14820584	14834786	14839681	9224	14202
chain	1000	scf_8254466	164347	+	152104	154587	240	scf_8254104	chr4	31722566	-	14839681	14842164	14842445	9223	2483
chain	1000	scf_8254104	298947	+	240	1252	154586	scf_8254466	chr4	31722566	+	14842445	14843457	14842554	8974	1012
chain	1000	scf_8254466	164347	+	154586	156842	157128	scf_8254466	chr4	31722566	-	14842554	14844810	14848323	9222	2256
chain	1000	scf_8254466	164347	+	157128	159710	159706	scf_8254466	chr4	31722566	-	14848323	14850905	14855492	9221	2582
chain	1000	scf_8254466	164347	+	159706	163142	2039	scf_8253933	chr4	31722566	-	14855492	14858928	14882106	9220	3436
chain	1000	scf_8253933	3092	+	2039	3092	0	scf_8253896	chr4	31722566	-	14882106	14883159	14883293	9219	1053
chain	1000	scf_8253896	3328	+	0	1381	2000	scf_8253896	chr4	31722566	-	14883293	14884674	14886459	9218	1381
chain	1000	scf_8253896	3328	+	2000	3328	0	scf_8253981	chr4	31722566	-	14886459	14887787	14897298	9217	1328
chain	1000	scf_8253981	17149	+	0	1900	1783	scf_8254104	chr4	31722566	-	14897298	14899198	14899899	9216	1900
chain	1000	scf_8254104	298947	+	1783	5642	1895	scf_8253981	chr4	31722566	+	14899899	14903758	14901228	8975	3859
chain	1000	scf_8253981	17149	+	1895	7660	5638	scf_8254104	chr4	31722566	-	14901228	14906993	14906148	9215	5765
chain	1000	scf_8254104	298947	+	5638	12032	12014	scf_8254104	chr4	31722566	+	14906148	14912542	14914342	8976	6394
chain	1000	scf_8254104	298947	+	12014	13211	13209	scf_8254104	chr4	31722566	+	14914342	14915539	14916894	8977	1197
chain	1000	scf_8253981	17149	+	8248	10483	10583	scf_8253981	chr4	31722566	-	14919084	14921319	14921419	9214	2235
chain	1000	scf_8253981	17149	+	10583	16421	24749	scf_8254104	chr4	31722566	-	14921419	14927257	14930015	9213	5838
chain	1000	scf_8254104	298947	+	13209	24754	8248	scf_8253981	chr4	31722566	+	14916894	14928439	14919084	8978	11545
chain	1000	scf_8254104	298947	+	24749	35315	35312	scf_8254104	chr4	31722566	+	14930015	14940581	14941375	8979	10566
chain	1000	scf_8254104	298947	+	35312	43181	43177	scf_8254104	chr4	31722566	+	14941375	14949244	14954987	8980	7869
chain	1000	scf_8254104	298947	+	43177	64575	64567	scf_8254104	chr4	31722566	+	14954987	14976385	14978448	8981	21398
chain	1000	scf_8254104	298947	+	64567	72093	72006	scf_8254104	chr4	31722566	+	14978448	14985974	14987737	8982	7526
chain	1000	scf_8254104	298947	+	72006	81281	81281	scf_8254104	chr4	31722566	+	14987737	14997012	15000623	8983	9275
chain	1000	scf_8254104	298947	+	81281	82363	82362	scf_8254104	chr4	31722566	+	15000623	15001705	15004311	8984	1082
chain	1000	scf_8254104	298947	+	82362	104548	104545	scf_8254104	chr4	31722566	+	15004311	15026497	15028620	8985	22186
chain	1000	scf_8254104	298947	+	104545	106295	106294	scf_8254104	chr4	31722566	+	15028620	15030370	15032423	8986	1750
chain	1000	scf_8254104	298947	+	106294	109441	110939	scf_8254104	chr4	31722566	+	15032423	15035570	15045522	8987	3147
chain	1000	scf_8254104	298947	+	110939	113973	114069	scf_8254104	chr4	31722566	+	15045522	15048556	15050768	8988	3034
chain	1000	scf_8254104	298947	+	114069	117276	117958	scf_8254104	chr4	31722566	+	15050768	15053975	15055373	8989	3207
chain	1000	scf_8254104	298947	+	117958	120907	120904	scf_8254104	chr4	31722566	+	15055373	15058322	15060752	8990	2949
chain	1000	scf_8254104	298947	+	120904	122669	122668	scf_8254104	chr4	31722566	+	15060752	15062517	15065861	8991	1765
chain	1000	scf_8254104	298947	+	122668	124835	125310	scf_8254104	chr4	31722566	+	15065861	15068028	15068926	8992	2167
chain	1000	scf_8254104	298947	+	125310	131222	131219	scf_8254104	chr4	31722566	+	15068926	15074838	15077269	8993	5912
chain	1000	scf_8254104	298947	+	131219	133744	133742	scf_8254104	chr4	31722566	+	15077269	15079794	15084490	8994	2525
chain	1000	scf_8254104	298947	+	133742	136610	136589	scf_8254104	chr4	31722566	+	15084490	15087358	15088614	8995	2868
chain	1000	scf_8254104	298947	+	136589	140307	140300	scf_8254104	chr4	31722566	+	15088614	15092332	15094590	8996	3718
chain	1000	scf_8254104	298947	+	140300	146664	146660	scf_8254104	chr4	31722566	+	15094590	15100954	15104131	8997	6364
chain	1000	scf_8254104	298947	+	146660	149317	149312	scf_8254104	chr4	31722566	+	15104131	15106788	15107691	8998	2657
chain	1000	scf_8254104	298947	+	149312	152014	152013	scf_8254104	chr4	31722566	+	15107691	15110393	15111482	8999	2702
chain	1000	scf_8254104	298947	+	152013	159207	159190	scf_8254104	chr4	31722566	+	15111482	15118676	15122798	9000	7194
chain	1000	scf_8254104	298947	+	159190	166242	166234	scf_8254104	chr4	31722566	+	15122798	15129850	15134217	9001	7052
chain	1000	scf_8254104	298947	+	166234	176510	176507	scf_8254104	chr4	31722566	+	15134217	15144493	15147012	9002	10276
chain	1000	scf_8254104	298947	+	176507	182802	182802	scf_8254104	chr4	31722566	+	15147012	15153307	15154295	9003	6295
chain	1000	scf_8254104	298947	+	182802	185605	185582	scf_8254104	chr4	31722566	+	15154295	15157098	15163080	9004	2803
chain	1000	scf_8254104	298947	+	185582	189084	189083	scf_8254104	chr4	31722566	+	15163080	15166582	15169908	9005	3502
chain	1000	scf_8254104	298947	+	189083	192049	193178	scf_8254104	chr4	31722566	+	15169908	15172874	15180232	9006	2966
chain	1000	scf_8254104	298947	+	193178	195088	195864	scf_8254104	chr4	31722566	+	15180232	15182142	15185115	9007	1910
chain	1000	scf_8254104	298947	+	195864	198317	198315	scf_8254104	chr4	31722566	+	15185115	15187568	15190011	9008	2453
chain	1000	scf_8254104	298947	+	198315	202337	202337	scf_8254104	chr4	31722566	+	15190011	15194033	15199627	9009	4022
chain	1000	scf_8254104	298947	+	202337	206704	206704	scf_8254104	chr4	31722566	+	15199627	15203994	15208309	9010	4367
chain	1000	scf_8254104	298947	+	206704	209816	209816	scf_8254104	chr4	31722566	+	15208309	15211421	15212713	9011	3112
chain	1000	scf_8254104	298947	+	209816	216606	216601	scf_8254104	chr4	31722566	+	15212713	15219503	15222848	9012	6790
chain	1000	scf_8254104	298947	+	216601	225845	229035	scf_8254104	chr4	31722566	+	15222848	15232092	15239802	9013	9244
chain	1000	scf_8254104	298947	+	229035	231258	231252	scf_8254104	chr4	31722566	+	15239802	15242025	15246206	9014	2223
chain	1000	scf_8254104	298947	+	231252	236948	237094	scf_8254104	chr4	31722566	+	15246206	15251902	15252002	9015	5696
chain	1000	scf_8254104	298947	+	237094	249095	249090	scf_8254104	chr4	31722566	+	15252002	15264003	15265331	9016	12001
chain	1000	scf_8254104	298947	+	249090	252499	252491	scf_8254104	chr4	31722566	+	15265331	15268740	15272773	9017	3409
chain	1000	scf_8254104	298947	+	252491	262015	262015	scf_8254104	chr4	31722566	+	15272773	15282297	15284690	9018	9524
chain	1000	scf_8254104	298947	+	262015	263545	263541	scf_8254104	chr4	31722566	+	15284690	15286220	15290249	9019	1530
chain	1000	scf_8254104	298947	+	263541	265195	265517	scf_8254104	chr4	31722566	+	15290249	15291903	15292282	9020	1654
chain	1000	scf_8254104	298947	+	265517	267020	267019	scf_8254104	chr4	31722566	+	15292282	15293785	15299674	9021	1503
chain	1000	scf_8254104	298947	+	267019	270257	270251	scf_8254104	chr4	31722566	+	15299674	15302912	15317694	9022	3238
chain	1000	scf_8254104	298947	+	270251	274640	274639	scf_8254104	chr4	31722566	+	15317694	15322083	15327707	9023	4389
chain	1000	scf_8254104	298947	+	274639	277239	277239	scf_8254104	chr4	31722566	+	15327707	15330307	15331235	9024	2600
chain	1000	scf_8254104	298947	+	277239	279417	279388	scf_8254104	chr4	31722566	+	15331235	15333413	15340867	9025	2178
chain	1000	scf_8254104	298947	+	279388	286338	286604	scf_8254104	chr4	31722566	+	15340867	15347817	15349467	9026	6950
chain	1000	scf_8254104	298947	+	286604	289594	1208	scf_8254754	chr4	31722566	+	15349467	15352457	15368440	9027	2990
chain	1000	scf_8254754	392787	+	1208	2664	2664	scf_8254754	chr4	31722566	+	15368440	15369896	15373653	9028	1456
chain	1000	scf_8254754	392787	+	2664	7437	7989	scf_8254754	chr4	31722566	+	15373653	15378426	15380353	9029	4773
chain	1000	scf_8254754	392787	+	7989	10764	10764	scf_8254754	chr4	31722566	+	15380353	15383128	15385935	9030	2775
chain	1000	scf_8254754	392787	+	10764	12562	12558	scf_8254754	chr4	31722566	+	15385935	15387733	15391164	9031	1798
chain	1000	scf_8254754	392787	+	12558	15480	15580	scf_8254754	chr4	31722566	+	15391164	15394086	15394310	9032	2922
chain	1000	scf_8254754	392787	+	15580	20672	20672	scf_8254754	chr4	31722566	+	15394310	15399402	15407766	9033	5092
chain	1000	scf_8254754	392787	+	20672	23351	23330	scf_8254754	chr4	31722566	+	15407766	15410445	15416540	9034	2679
chain	1000	scf_8254754	392787	+	23330	24661	24742	scf_8254754	chr4	31722566	+	15416540	15417871	15417972	9035	1331
chain	1000	scf_8254754	392787	+	24742	26110	24742	scf_8254754	chr4	31722566	+	15417972	15419340	15417972	9036	1368
chain	1000	scf_8254754	392787	+	24742	26112	26109	scf_8254754	chr4	31722566	+	15417972	15419342	15424379	9037	1370
chain	1000	scf_8254754	392787	+	26109	27783	27781	scf_8254754	chr4	31722566	+	15424379	15426053	15431265	9038	1674
chain	1000	scf_8254754	392787	+	27781	32302	32302	scf_8254754	chr4	31722566	+	15431265	15435786	15437526	9039	4521
chain	1000	scf_8254754	392787	+	32302	33330	33315	scf_8254754	chr4	31722566	+	15437526	15438554	15446540	9040	1028
chain	1000	scf_8254754	392787	+	33315	35356	35356	scf_8254754	chr4	31722566	+	15446540	15448581	15454593	9041	2041
chain	1000	scf_8254754	392787	+	35356	37216	37211	scf_8254754	chr4	31722566	+	15454593	15456453	15464758	9042	1860
chain	1000	scf_8254754	392787	+	37211	39103	40177	scf_8254754	chr4	31722566	+	15464758	15466650	15475067	9043	1892
chain	1000	scf_8254754	392787	+	40177	41291	41287	scf_8254754	chr4	31722566	+	15475067	15476181	15479427	9044	1114
chain	1000	scf_8254754	392787	+	41287	42388	42387	scf_8254754	chr4	31722566	+	15479427	15480528	15486644	9045	1101
chain	1000	scf_8254754	392787	+	42387	46983	47900	scf_8254754	chr4	31722566	+	15486644	15491240	15495229	9046	4596
chain	1000	scf_8254754	392787	+	47900	49393	49393	scf_8254754	chr4	31722566	+	15495229	15496722	15503727	9047	1493
chain	1000	scf_8254754	392787	+	49393	50682	50681	scf_8254754	chr4	31722566	+	15503727	15505016	15516410	9048	1289
chain	1000	scf_8254754	392787	+	50681	52090	52190	scf_8254754	chr4	31722566	+	15516410	15517819	15520923	9049	1409
chain	1000	scf_8254754	392787	+	52190	53722	53722	scf_8254754	chr4	31722566	+	15520923	15522455	15556982	9050	1532
chain	1000	scf_8254754	392787	+	53722	55017	55117	scf_8254754	chr4	31722566	+	15556982	15558277	15562871	9051	1295
chain	1000	scf_8254754	392787	+	55117	56497	56495	scf_8254754	chr4	31722566	+	15562871	15564251	15580432	9052	1380
chain	1000	scf_8254754	392787	+	56495	57772	57872	scf_8254754	chr4	31722566	+	15580432	15581709	15584406	9053	1277
chain	1000	scf_8254754	392787	+	57872	59967	59966	scf_8254754	chr4	31722566	+	15584406	15586501	15588959	9054	2095
chain	1000	scf_8254754	392787	+	59966	61244	61244	scf_8254754	chr4	31722566	+	15588959	15590237	15592731	9055	1278
chain	1000	scf_8254754	392787	+	61244	63239	63238	scf_8254754	chr4	31722566	+	15592731	15594726	15606014	9056	1995
chain	1000	scf_8254754	392787	+	63238	64908	64904	scf_8254754	chr4	31722566	+	15606014	15607684	15618506	9057	1670
chain	1000	scf_8254754	392787	+	64904	66885	66879	scf_8254754	chr4	31722566	+	15618506	15620487	15624235	9058	1981
chain	1000	scf_8254754	392787	+	66879	70023	70023	scf_8254754	chr4	31722566	+	15624235	15627379	15634675	9059	3144
chain	1000	scf_8254754	392787	+	70023	72213	72209	scf_8254754	chr4	31722566	+	15634675	15636865	15640054	9060	2190
chain	1000	scf_8254754	392787	+	72209	73956	73954	scf_8254754	chr4	31722566	+	15640054	15641801	15646925	9061	1747
chain	1000	scf_8254754	392787	+	73954	77866	77866	scf_8254754	chr4	31722566	+	15646925	15650837	15655675	9062	3912
chain	1000	scf_8254754	392787	+	77866	79141	79141	scf_8254754	chr4	31722566	+	15655675	15656950	15661433	9063	1275
chain	1000	scf_8254754	392787	+	79141	80389	82270	scf_8254754	chr4	31722566	+	15661433	15662681	15669332	9064	1248
chain	1000	scf_8254754	392787	+	82270	85248	85248	scf_8254754	chr4	31722566	+	15669332	15672310	15678734	9065	2978
chain	1000	scf_8254754	392787	+	85248	86499	86496	scf_8254754	chr4	31722566	+	15678734	15679985	15683267	9066	1251
chain	1000	scf_8254754	392787	+	86496	89927	91096	scf_8254754	chr4	31722566	+	15683267	15686698	15689801	9067	3431
chain	1000	scf_8254754	392787	+	91096	92172	94272	scf_8254754	chr4	31722566	+	15689801	15690877	15702871	9068	1076
chain	1000	scf_8254754	392787	+	94272	95634	96700	scf_8254754	chr4	31722566	+	15702871	15704233	15710353	9069	1362
chain	1000	scf_8254754	392787	+	96700	97752	97751	scf_8254754	chr4	31722566	+	15710353	15711405	15718974	9070	1052
chain	1000	scf_8254754	392787	+	97751	98886	98884	scf_8254754	chr4	31722566	+	15718974	15720109	15724529	9071	1135
chain	1000	scf_8254754	392787	+	98884	100529	102749	scf_8254754	chr4	31722566	+	15724529	15726174	15728330	9072	1645
chain	1000	scf_8254754	392787	+	102749	104218	104971	scf_8254754	chr4	31722566	+	15728330	15729799	15742990	9073	1469
chain	1000	scf_8254754	392787	+	104971	106242	106239	scf_8254754	chr4	31722566	+	15742990	15744261	15744887	9074	1271
chain	1000	scf_8254754	392787	+	106239	107392	107392	scf_8254754	chr4	31722566	+	15744887	15746040	15762499	9075	1153
chain	1000	scf_8254754	392787	+	107392	109422	109407	scf_8254754	chr4	31722566	+	15762499	15764529	15772454	9076	2030
chain	1000	scf_8254754	392787	+	109407	111856	115318	scf_8254754	chr4	31722566	+	15772454	15774903	15780662	9077	2449
chain	1000	scf_8254754	392787	+	115318	121735	123247	scf_8254754	chr4	31722566	+	15780662	15787079	15788615	9078	6417
chain	1000	scf_8254754	392787	+	123247	126143	126143	scf_8254754	chr4	31722566	+	15788615	15791511	15795055	9079	2896
chain	1000	scf_8254754	392787	+	126143	127289	127356	scf_8254754	chr4	31722566	+	15795055	15796201	15798892	9080	1146
chain	1000	scf_8254754	392787	+	127356	129567	129566	scf_8254754	chr4	31722566	+	15798892	15801103	15803597	9081	2211
chain	1000	scf_8254754	392787	+	129566	131294	131293	scf_8254754	chr4	31722566	+	15803597	15805325	15810005	9082	1728
chain	1000	scf_8254754	392787	+	131293	132559	132559	scf_8254754	chr4	31722566	+	15810005	15811271	15816277	9083	1266
chain	1000	scf_8254754	392787	+	132559	137182	137184	scf_8254754	chr4	31722566	+	15816277	15820900	15822425	9084	4623
chain	1000	scf_8254754	392787	+	137184	138569	138565	scf_8254754	chr4	31722566	+	15822425	15823810	15824040	9085	1385
chain	1000	scf_8254754	392787	+	138565	144066	144064	scf_8254754	chr4	31722566	+	15824040	15829541	15832718	9086	5501
chain	1000	scf_8254754	392787	+	144064	145492	145491	scf_8254754	chr4	31722566	+	15832718	15834146	15840482	9087	1428
chain	1000	scf_8254754	392787	+	145491	147487	147486	scf_8254754	chr4	31722566	+	15840482	15842478	15844349	9088	1996
chain	1000	scf_8254754	392787	+	147486	154614	154596	scf_8254754	chr4	31722566	+	15844349	15851477	15854848	9089	7128
chain	1000	scf_8254754	392787	+	154596	156739	156731	scf_8254754	chr4	31722566	+	15854848	15856991	15860430	9090	2143
chain	1000	scf_8254754	392787	+	156731	159515	159507	scf_8254754	chr4	31722566	+	15860430	15863214	15864929	9091	2784
chain	1000	scf_8254754	392787	+	159507	164335	164333	scf_8254754	chr4	31722566	+	15864929	15869757	15871160	9092	4828
chain	1000	scf_8254754	392787	+	164333	166710	166708	scf_8254754	chr4	31722566	+	15871160	15873537	15877015	9093	2377
chain	1000	scf_8254754	392787	+	166708	170289	171878	scf_8254754	chr4	31722566	+	15877015	15880596	15883300	9094	3581
chain	1000	scf_8254754	392787	+	171878	173611	173495	scf_8254754	chr4	31722566	+	15883300	15885033	15885033	9095	1733
chain	1000	scf_8254754	392787	+	173495	175738	175730	scf_8254754	chr4	31722566	+	15885033	15887276	15888295	9096	2243
chain	1000	scf_8254754	392787	+	175730	179258	179257	scf_8254754	chr4	31722566	+	15888295	15891823	15895256	9097	3528
chain	1000	scf_8254754	392787	+	179257	184871	184871	scf_8254754	chr4	31722566	+	15895256	15900870	15911080	9098	5614
chain	1000	scf_8254754	392787	+	184871	192344	192344	scf_8254754	chr4	31722566	+	15911080	15918553	15919583	9099	7473
chain	1000	scf_8254754	392787	+	192344	195765	195765	scf_8254754	chr4	31722566	+	15919583	15923004	15924339	9100	3421
chain	1000	scf_8254754	392787	+	195765	200352	200352	scf_8254754	chr4	31722566	+	15924339	15928926	15933061	9101	4587
chain	1000	scf_8254754	392787	+	200352	206261	206261	scf_8254754	chr4	31722566	+	15933061	15938970	15941775	9102	5909
chain	1000	scf_8254754	392787	+	206261	208258	208258	scf_8254754	chr4	31722566	+	15941775	15943772	15945778	9103	1997
chain	1000	scf_8254754	392787	+	208258	210875	210874	scf_8254754	chr4	31722566	+	15945778	15948395	15952612	9104	2617
chain	1000	scf_8254754	392787	+	210874	212319	212419	scf_8254754	chr4	31722566	+	15952612	15954057	15954414	9105	1445
chain	1000	scf_8254754	392787	+	212419	214405	215020	scf_8254754	chr4	31722566	+	15954414	15956400	15959878	9106	1986
chain	1000	scf_8254754	392787	+	215020	218268	218267	scf_8254754	chr4	31722566	+	15959878	15963126	15967089	9107	3248
chain	1000	scf_8254754	392787	+	218267	220041	220041	scf_8254754	chr4	31722566	+	15967089	15968863	15972586	9108	1774
chain	1000	scf_8254754	392787	+	220041	221465	221474	scf_8254754	chr4	31722566	+	15972586	15974010	15976990	9109	1424
chain	1000	scf_8254754	392787	+	221474	222554	222554	scf_8254754	chr4	31722566	+	15976990	15978070	15983069	9110	1080
chain	1000	scf_8254754	392787	+	222554	231191	231190	scf_8254754	chr4	31722566	+	15983069	15991706	15992534	9111	8637
chain	1000	scf_8254754	392787	+	231190	235495	235493	scf_8254754	chr4	31722566	+	15992534	15996839	16002400	9112	4305
chain	1000	scf_8254754	392787	+	235493	236812	236690	scf_8254754	chr4	31722566	+	16002400	16003719	16003529	9113	1319
chain	1000	scf_8254754	392787	+	236690	241245	242808	scf_8254754	chr4	31722566	+	16003529	16008084	16018254	9114	4555
chain	1000	scf_8254754	392787	+	242808	245043	245043	scf_8254754	chr4	31722566	+	16018254	16020489	16022355	9115	2235
chain	1000	scf_8254754	392787	+	245043	250502	250502	scf_8254754	chr4	31722566	+	16022355	16027814	16028834	9116	5459
chain	1000	scf_8254754	392787	+	250502	252270	252270	scf_8254754	chr4	31722566	+	16028834	16030602	16032501	9117	1768
chain	1000	scf_8254754	392787	+	252270	253801	253802	scf_8254754	chr4	31722566	+	16032501	16034032	16039475	9118	1531
chain	1000	scf_8254754	392787	+	253802	255835	256704	scf_8254754	chr4	31722566	+	16039475	16041508	16055798	9119	2033
chain	1000	scf_8254754	392787	+	256704	258277	258248	scf_8254754	chr4	31722566	+	16055798	16057371	16060412	9120	1573
chain	1000	scf_8254754	392787	+	258248	265826	266562	scf_8254754	chr4	31722566	+	16060412	16067990	16072931	9121	7578
chain	1000	scf_8254754	392787	+	266562	269603	269603	scf_8254754	chr4	31722566	+	16072931	16075972	16084297	9122	3041
chain	1000	scf_8254754	392787	+	269603	272362	274039	scf_8254754	chr4	31722566	+	16084297	16087056	16096283	9123	2759
